,SNo,ObservationDate,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,active_confirmed
154023,154024,2020-11-12,North Dakota,US,2020-11-13 05:25:30,59173.0,697.0,0.0,58476.0
154026,154027,2020-11-12,Northern Mariana Islands,US,2020-11-13 05:25:30,100.0,2.0,0.0,98.0
154039,154040,2020-11-12,Ohio,US,2020-11-13 05:25:30,274457.0,5658.0,0.0,268799.0
154043,154044,2020-11-12,Oklahoma,US,2020-11-13 05:25:30,144691.0,1481.0,0.0,143210.0
154047,154048,2020-11-12,Oregon,US,2020-11-13 05:25:30,53879.0,746.0,0.0,53133.0
154060,154061,2020-11-12,Pennsylvania,US,2020-11-13 05:25:30,254155.0,9182.0,0.0,244973.0
154074,154075,2020-11-12,Puerto Rico,US,2020-11-13 05:25:30,40452.0,909.0,0.0,39543.0
154087,154088,2020-11-12,Recovered,US,2020-11-13 05:25:30,0.0,0.0,4051256.0,-4051256.0
154090,154091,2020-11-12,Rhode Island,US,2020-11-13 05:25:30,40764.0,1250.0,0.0,39514.0
154142,154143,2020-11-12,South Carolina,US,2020-11-13 05:25:30,190490.0,4084.0,0.0,186406.0
154143,154144,2020-11-12,South Dakota,US,2020-11-13 05:25:30,60716.0,567.0,0.0,60149.0
154159,154160,2020-11-12,Tennessee,US,2020-11-13 05:25:30,296725.0,3788.0,0.0,292937.0
154161,154162,2020-11-12,Texas,US,2020-11-13 05:25:30,1044494.0,19760.0,0.0,1024734.0
154198,154199,2020-11-12,Utah,US,2020-11-13 05:25:30,143639.0,687.0,0.0,142952.0
154213,154214,2020-11-12,Vermont,US,2020-11-13 05:25:30,2651.0,59.0,0.0,2592.0
154217,154218,2020-11-12,Virgin Islands,US,2020-11-13 05:25:30,1413.0,23.0,0.0,1390.0
154218,154219,2020-11-12,Virginia,US,2020-11-13 05:25:30,198027.0,3758.0,0.0,194269.0
154227,154228,2020-11-12,Washington,US,2020-11-13 05:25:30,123356.0,2507.0,0.0,120849.0
154230,154231,2020-11-12,West Virginia,US,2020-11-13 05:25:30,30897.0,555.0,0.0,30342.0
154232,154233,2020-11-12,Wisconsin,US,2020-11-13 05:25:30,309572.0,2621.0,0.0,306951.0
154233,154234,2020-11-12,Wyoming,US,2020-11-13 05:25:30,20479.0,127.0,0.0,20352.0
154427,154428,2020-11-13,Alabama,US,2020-11-14 05:25:37,213617.0,3231.0,0.0,210386.0
154429,154430,2020-11-13,Alaska,US,2020-11-14 05:25:37,22405.0,97.0,0.0,22308.0
154454,154455,2020-11-13,Arizona,US,2020-11-14 05:25:37,269577.0,6257.0,0.0,263320.0
154455,154456,2020-11-13,Arkansas,US,2020-11-14 05:25:37,130318.0,2148.0,0.0,128170.0
154498,154499,2020-11-13,California,US,2020-11-14 05:25:37,1013566.0,18205.0,0.0,995361.0
154533,154534,2020-11-13,Colorado,US,2020-11-14 05:25:37,154038.0,2504.0,0.0,151534.0
154534,154535,2020-11-13,Connecticut,US,2020-11-14 05:25:37,88645.0,4737.0,0.0,83908.0
154544,154545,2020-11-13,Delaware,US,2020-11-14 05:25:37,28016.0,734.0,0.0,27282.0
154547,154548,2020-11-13,Diamond Princess cruise ship,US,2020-11-14 05:25:37,49.0,0.0,0.0,49.0
154548,154549,2020-11-13,District of Columbia,US,2020-11-14 05:25:37,18666.0,657.0,0.0,18009.0
154564,154565,2020-11-13,Florida,US,2020-11-14 05:25:37,870552.0,17445.0,0.0,853107.0
154577,154578,2020-11-13,Georgia,US,2020-11-14 05:25:37,419870.0,8905.0,0.0,410965.0
154585,154586,2020-11-13,Grand Princess,US,2020-11-14 05:25:37,103.0,3.0,0.0,100.0
154590,154591,2020-11-13,Guam,US,2020-11-14 05:25:37,5924.0,93.0,0.0,5831.0
154604,154605,2020-11-13,Hawaii,US,2020-11-14 05:25:37,16652.0,222.0,0.0,16430.0
154622,154623,2020-11-13,Idaho,US,2020-11-14 05:25:37,79798.0,752.0,0.0,79046.0
154623,154624,2020-11-13,Illinois,US,2020-11-14 05:25:37,551957.0,10891.0,0.0,541066.0
154624,154625,2020-11-13,Indiana,US,2020-11-14 05:25:37,236565.0,4863.0,0.0,231702.0
154627,154628,2020-11-13,Iowa,US,2020-11-14 05:25:37,178888.0,1972.0,0.0,176916.0
154654,154655,2020-11-13,Kansas,US,2020-11-14 05:25:37,117505.0,1256.0,0.0,116249.0
154659,154660,2020-11-13,Kentucky,US,2020-11-14 05:25:37,132844.0,1647.0,0.0,131197.0
154701,154702,2020-11-13,Louisiana,US,2020-11-14 05:25:37,201981.0,6121.0,0.0,195860.0
154713,154714,2020-11-13,Maine,US,2020-11-14 05:25:37,8639.0,162.0,0.0,8477.0
154720,154721,2020-11-13,Maryland,US,2020-11-14 05:25:37,161769.0,4273.0,0.0,157496.0
154721,154722,2020-11-13,Massachusetts,US,2020-11-14 05:25:37,183095.0,10265.0,0.0,172830.0
154732,154733,2020-11-13,Michigan,US,2020-11-14 05:25:37,268362.0,8308.0,0.0,260054.0
154736,154737,2020-11-13,Minnesota,US,2020-11-14 05:25:37,207339.0,2895.0,0.0,204444.0
154737,154738,2020-11-13,Mississippi,US,2020-11-14 05:25:37,131970.0,3519.0,0.0,128451.0
154738,154739,2020-11-13,Missouri,US,2020-11-14 05:25:37,234116.0,3372.0,0.0,230744.0
154743,154744,2020-11-13,Montana,US,2020-11-14 05:25:37,44244.0,477.0,0.0,43767.0
154761,154762,2020-11-13,Nebraska,US,2020-11-14 05:25:37,94922.0,775.0,0.0,94147.0
154763,154764,2020-11-13,Nevada,US,2020-11-14 05:25:37,116737.0,1893.0,0.0,114844.0
154766,154767,2020-11-13,New Hampshire,US,2020-11-14 05:25:37,13937.0,498.0,0.0,13439.0
154767,154768,2020-11-13,New Jersey,US,2020-11-14 05:25:37,270383.0,16522.0,0.0,253861.0
154768,154769,2020-11-13,New Mexico,US,2020-11-14 05:25:37,62006.0,1198.0,0.0,60808.0
154770,154771,2020-11-13,New York,US,2020-11-14 05:25:37,551163.0,33993.0,0.0,517170.0
154781,154782,2020-11-13,North Carolina,US,2020-11-14 05:25:37,305233.0,4720.0,0.0,300513.0
154782,154783,2020-11-13,North Dakota,US,2020-11-14 05:25:37,60602.0,707.0,0.0,59895.0
154785,154786,2020-11-13,Northern Mariana Islands,US,2020-11-14 05:25:37,100.0,2.0,0.0,98.0
154798,154799,2020-11-13,Ohio,US,2020-11-14 05:25:37,282528.0,5700.0,0.0,276828.0
154802,154803,2020-11-13,Oklahoma,US,2020-11-14 05:25:37,147358.0,1493.0,0.0,145865.0
154806,154807,2020-11-13,Oregon,US,2020-11-14 05:25:37,54937.0,753.0,0.0,54184.0
154819,154820,2020-11-13,Pennsylvania,US,2020-11-14 05:25:37,259988.0,9210.0,0.0,250778.0
154833,154834,2020-11-13,Puerto Rico,US,2020-11-14 05:25:37,41119.0,914.0,0.0,40205.0
154846,154847,2020-11-13,Recovered,US,2020-11-14 05:25:37,0.0,0.0,4095146.0,-4095146.0
154849,154850,2020-11-13,Rhode Island,US,2020-11-14 05:25:37,41529.0,1254.0,0.0,40275.0
154901,154902,2020-11-13,South Carolina,US,2020-11-14 05:25:37,192101.0,4101.0,0.0,188000.0
154902,154903,2020-11-13,South Dakota,US,2020-11-14 05:25:37,62327.0,568.0,0.0,61759.0
154918,154919,2020-11-13,Tennessee,US,2020-11-14 05:25:37,300458.0,3852.0,0.0,296606.0
154920,154921,2020-11-13,Texas,US,2020-11-14 05:25:37,1056591.0,19778.0,0.0,1036813.0
154957,154958,2020-11-13,Utah,US,2020-11-14 05:25:37,145789.0,701.0,0.0,145088.0
154972,154973,2020-11-13,Vermont,US,2020-11-14 05:25:37,2743.0,59.0,0.0,2684.0
154976,154977,2020-11-13,Virgin Islands,US,2020-11-14 05:25:37,1426.0,23.0,0.0,1403.0
154977,154978,2020-11-13,Virginia,US,2020-11-14 05:25:37,199262.0,3785.0,0.0,195477.0
154986,154987,2020-11-13,Washington,US,2020-11-14 05:25:37,125498.0,2519.0,0.0,122979.0
154989,154990,2020-11-13,West Virginia,US,2020-11-14 05:25:37,31639.0,565.0,0.0,31074.0
154991,154992,2020-11-13,Wisconsin,US,2020-11-14 05:25:37,318023.0,2683.0,0.0,315340.0
154992,154993,2020-11-13,Wyoming,US,2020-11-14 05:25:37,21341.0,127.0,0.0,21214.0
155186,155187,2020-11-14,Alabama,US,2020-11-15 05:26:53,215843.0,3246.0,0.0,212597.0
155188,155189,2020-11-14,Alaska,US,2020-11-15 05:26:53,23153.0,98.0,0.0,23055.0
155213,155214,2020-11-14,Arizona,US,2020-11-15 05:26:53,273053.0,6300.0,0.0,266753.0
155214,155215,2020-11-14,Arkansas,US,2020-11-15 05:26:53,132166.0,2159.0,0.0,130007.0
155257,155258,2020-11-14,California,US,2020-11-15 05:26:53,1023067.0,18253.0,0.0,1004814.0
155292,155293,2020-11-14,Colorado,US,2020-11-15 05:26:53,159234.0,2525.0,0.0,156709.0
155293,155294,2020-11-14,Connecticut,US,2020-11-15 05:26:53,88645.0,4737.0,0.0,83908.0
155303,155304,2020-11-14,Delaware,US,2020-11-15 05:26:53,28395.0,736.0,0.0,27659.0
155306,155307,2020-11-14,Diamond Princess cruise ship,US,2020-11-15 05:26:53,49.0,0.0,0.0,49.0
155307,155308,2020-11-14,District of Columbia,US,2020-11-15 05:26:53,18814.0,658.0,0.0,18156.0
155323,155324,2020-11-14,Florida,US,2020-11-15 05:26:53,875096.0,17489.0,0.0,857607.0
155336,155337,2020-11-14,Georgia,US,2020-11-15 05:26:53,422905.0,8956.0,0.0,413949.0
155344,155345,2020-11-14,Grand Princess,US,2020-11-15 05:26:53,103.0,3.0,0.0,100.0
155349,155350,2020-11-14,Guam,US,2020-11-15 05:26:53,5965.0,93.0,0.0,5872.0
155363,155364,2020-11-14,Hawaii,US,2020-11-15 05:26:53,16759.0,222.0,0.0,16537.0
155381,155382,2020-11-14,Idaho,US,2020-11-15 05:26:53,81317.0,759.0,0.0,80558.0
155382,155383,2020-11-14,Illinois,US,2020-11-15 05:26:53,562985.0,11088.0,0.0,551897.0
155383,155384,2020-11-14,Indiana,US,2020-11-15 05:26:53,244887.0,4888.0,0.0,239999.0
155386,155387,2020-11-14,Iowa,US,2020-11-15 05:26:53,183555.0,1985.0,0.0,181570.0
155413,155414,2020-11-14,Kansas,US,2020-11-15 05:26:53,117523.0,1256.0,0.0,116267.0
155418,155419,2020-11-14,Kentucky,US,2020-11-15 05:26:53,136137.0,1658.0,0.0,134479.0
155460,155461,2020-11-14,Louisiana,US,2020-11-15 05:26:53,201981.0,6121.0,0.0,195860.0
155472,155473,2020-11-14,Maine,US,2020-11-15 05:26:53,8791.0,163.0,0.0,8628.0
155479,155480,2020-11-14,Maryland,US,2020-11-15 05:26:53,164090.0,4293.0,0.0,159797.0
155480,155481,2020-11-14,Massachusetts,US,2020-11-15 05:26:53,186142.0,10293.0,0.0,175849.0
155491,155492,2020-11-14,Michigan,US,2020-11-15 05:26:53,275792.0,8376.0,0.0,267416.0
155495,155496,2020-11-14,Minnesota,US,2020-11-15 05:26:53,216028.0,2930.0,0.0,213098.0
155496,155497,2020-11-14,Mississippi,US,2020-11-15 05:26:53,133340.0,3540.0,0.0,129800.0
155497,155498,2020-11-14,Missouri,US,2020-11-15 05:26:53,243762.0,3387.0,0.0,240375.0
155502,155503,2020-11-14,Montana,US,2020-11-15 05:26:53,45886.0,514.0,0.0,45372.0
155520,155521,2020-11-14,Nebraska,US,2020-11-15 05:26:53,96834.0,779.0,0.0,96055.0
155522,155523,2020-11-14,Nevada,US,2020-11-15 05:26:53,119006.0,1908.0,0.0,117098.0
155525,155526,2020-11-14,New Hampshire,US,2020-11-15 05:26:53,14321.0,499.0,0.0,13822.0
155526,155527,2020-11-14,New Jersey,US,2020-11-15 05:26:53,274736.0,16548.0,0.0,258188.0
155527,155528,2020-11-14,New Mexico,US,2020-11-15 05:26:53,63171.0,1208.0,0.0,61963.0
155529,155530,2020-11-14,New York,US,2020-11-15 05:26:53,556551.0,34010.0,0.0,522541.0
155540,155541,2020-11-14,North Carolina,US,2020-11-15 05:26:53,309118.0,4756.0,0.0,304362.0
155541,155542,2020-11-14,North Dakota,US,2020-11-15 05:26:53,62872.0,726.0,0.0,62146.0
155544,155545,2020-11-14,Northern Mariana Islands,US,2020-11-15 05:26:53,100.0,2.0,0.0,98.0
155557,155558,2020-11-14,Ohio,US,2020-11-15 05:26:53,290243.0,5714.0,0.0,284529.0
155561,155562,2020-11-14,Oklahoma,US,2020-11-15 05:26:53,150205.0,1516.0,0.0,148689.0
155565,155566,2020-11-14,Oregon,US,2020-11-15 05:26:53,56018.0,759.0,0.0,55259.0
155578,155579,2020-11-14,Pennsylvania,US,2020-11-15 05:26:53,264222.0,9252.0,0.0,254970.0
155592,155593,2020-11-14,Puerto Rico,US,2020-11-15 05:26:53,41772.0,921.0,0.0,40851.0
155605,155606,2020-11-14,Recovered,US,2020-11-15 05:26:53,0.0,0.0,4148444.0,-4148444.0
155608,155609,2020-11-14,Rhode Island,US,2020-11-15 05:26:53,41529.0,1254.0,0.0,40275.0
155660,155661,2020-11-14,South Carolina,US,2020-11-15 05:26:53,194014.0,4110.0,0.0,189904.0
155661,155662,2020-11-14,South Dakota,US,2020-11-15 05:26:53,64182.0,621.0,0.0,63561.0
155677,155678,2020-11-14,Tennessee,US,2020-11-15 05:26:53,305120.0,3877.0,0.0,301243.0
155679,155680,2020-11-14,Texas,US,2020-11-15 05:26:53,1065858.0,19911.0,0.0,1045947.0
155716,155717,2020-11-14,Utah,US,2020-11-15 05:26:53,151141.0,710.0,0.0,150431.0
155731,155732,2020-11-14,Vermont,US,2020-11-15 05:26:53,2843.0,59.0,0.0,2784.0
155735,155736,2020-11-14,Virgin Islands,US,2020-11-15 05:26:53,1434.0,23.0,0.0,1411.0
155736,155737,2020-11-14,Virginia,US,2020-11-15 05:26:53,200799.0,3799.0,0.0,197000.0
155745,155746,2020-11-14,Washington,US,2020-11-15 05:26:53,127731.0,2519.0,0.0,125212.0
155748,155749,2020-11-14,West Virginia,US,2020-11-15 05:26:53,32792.0,574.0,0.0,32218.0
155750,155751,2020-11-14,Wisconsin,US,2020-11-15 05:26:53,323604.0,2739.0,0.0,320865.0
155751,155752,2020-11-14,Wyoming,US,2020-11-15 05:26:53,21881.0,144.0,0.0,21737.0
155945,155946,2020-11-15,Alabama,US,2020-11-16 05:25:57,217822.0,3248.0,0.0,214574.0
155947,155948,2020-11-15,Alaska,US,2020-11-16 05:25:57,23814.0,98.0,0.0,23716.0
155972,155973,2020-11-15,Arizona,US,2020-11-16 05:25:57,275436.0,6302.0,0.0,269134.0
155973,155974,2020-11-15,Arkansas,US,2020-11-16 05:25:57,133040.0,2183.0,0.0,130857.0
156016,156017,2020-11-15,California,US,2020-11-16 05:25:57,1032095.0,18262.0,0.0,1013833.0
156051,156052,2020-11-15,Colorado,US,2020-11-16 05:25:57,163417.0,2546.0,0.0,160871.0
156052,156053,2020-11-15,Connecticut,US,2020-11-16 05:25:57,88645.0,4737.0,0.0,83908.0
156062,156063,2020-11-15,Delaware,US,2020-11-16 05:25:57,28803.0,736.0,0.0,28067.0
156065,156066,2020-11-15,Diamond Princess cruise ship,US,2020-11-16 05:25:57,49.0,0.0,0.0,49.0
156066,156067,2020-11-15,District of Columbia,US,2020-11-16 05:25:57,18977.0,660.0,0.0,18317.0
156082,156083,2020-11-15,Florida,US,2020-11-16 05:25:57,885201.0,17518.0,0.0,867683.0
156095,156096,2020-11-15,Georgia,US,2020-11-16 05:25:57,424989.0,8957.0,0.0,416032.0
156103,156104,2020-11-15,Grand Princess,US,2020-11-16 05:25:57,103.0,3.0,0.0,100.0
156108,156109,2020-11-15,Guam,US,2020-11-16 05:25:57,6121.0,94.0,0.0,6027.0
156122,156123,2020-11-15,Hawaii,US,2020-11-16 05:25:57,16759.0,222.0,0.0,16537.0
156140,156141,2020-11-15,Idaho,US,2020-11-16 05:25:57,82245.0,759.0,0.0,81486.0
156141,156142,2020-11-15,Illinois,US,2020-11-16 05:25:57,573616.0,11162.0,0.0,562454.0
156142,156143,2020-11-15,Indiana,US,2020-11-16 05:25:57,251597.0,4910.0,0.0,246687.0
156145,156146,2020-11-15,Iowa,US,2020-11-16 05:25:57,186314.0,1989.0,0.0,184325.0
156172,156173,2020-11-15,Kansas,US,2020-11-16 05:25:57,117564.0,1256.0,0.0,116308.0
156177,156178,2020-11-15,Kentucky,US,2020-11-16 05:25:57,137586.0,1661.0,0.0,135925.0
156219,156220,2020-11-15,Louisiana,US,2020-11-16 05:25:57,204513.0,6132.0,0.0,198381.0
156231,156232,2020-11-15,Maine,US,2020-11-16 05:25:57,8944.0,165.0,0.0,8779.0
156238,156239,2020-11-15,Maryland,US,2020-11-16 05:25:57,165930.0,4302.0,0.0,161628.0
156239,156240,2020-11-15,Massachusetts,US,2020-11-16 05:25:57,188275.0,10329.0,0.0,177946.0
156250,156251,2020-11-15,Michigan,US,2020-11-16 05:25:57,275792.0,8376.0,0.0,267416.0
156254,156255,2020-11-15,Minnesota,US,2020-11-16 05:25:57,223581.0,2961.0,0.0,220620.0
156255,156256,2020-11-15,Mississippi,US,2020-11-16 05:25:57,134309.0,3543.0,0.0,130766.0
156256,156257,2020-11-15,Missouri,US,2020-11-16 05:25:57,244541.0,3387.0,0.0,241154.0
156261,156262,2020-11-15,Montana,US,2020-11-16 05:25:57,47158.0,520.0,0.0,46638.0
156279,156280,2020-11-15,Nebraska,US,2020-11-16 05:25:57,98161.0,779.0,0.0,97382.0
156281,156282,2020-11-15,Nevada,US,2020-11-16 05:25:57,120183.0,1909.0,0.0,118274.0
156284,156285,2020-11-15,New Hampshire,US,2020-11-16 05:25:57,14682.0,499.0,0.0,14183.0
156285,156286,2020-11-15,New Jersey,US,2020-11-16 05:25:57,279274.0,16566.0,0.0,262708.0
156286,156287,2020-11-15,New Mexico,US,2020-11-16 05:25:57,64201.0,1215.0,0.0,62986.0
156288,156289,2020-11-15,New York,US,2020-11-16 05:25:57,560200.0,34032.0,0.0,526168.0
156299,156300,2020-11-15,North Carolina,US,2020-11-16 05:25:57,312235.0,4806.0,0.0,307429.0
156300,156301,2020-11-15,North Dakota,US,2020-11-16 05:25:57,63796.0,736.0,0.0,63060.0
156303,156304,2020-11-15,Northern Mariana Islands,US,2020-11-16 05:25:57,102.0,2.0,0.0,100.0
156316,156317,2020-11-15,Ohio,US,2020-11-16 05:25:57,298096.0,5722.0,0.0,292374.0
156320,156321,2020-11-15,Oklahoma,US,2020-11-16 05:25:57,154128.0,1528.0,0.0,152600.0
156324,156325,2020-11-15,Oregon,US,2020-11-16 05:25:57,56880.0,761.0,0.0,56119.0
156337,156338,2020-11-15,Pennsylvania,US,2020-11-16 05:25:57,268696.0,9290.0,0.0,259406.0
156351,156352,2020-11-15,Puerto Rico,US,2020-11-16 05:25:57,42479.0,935.0,0.0,41544.0
156364,156365,2020-11-15,Recovered,US,2020-11-16 05:25:57,0.0,0.0,4174884.0,-4174884.0
156367,156368,2020-11-15,Rhode Island,US,2020-11-16 05:25:57,41529.0,1254.0,0.0,40275.0
156419,156420,2020-11-15,South Carolina,US,2020-11-16 05:25:57,195507.0,4112.0,0.0,191395.0
156420,156421,2020-11-15,South Dakota,US,2020-11-16 05:25:57,65381.0,644.0,0.0,64737.0
156436,156437,2020-11-15,Tennessee,US,2020-11-16 05:25:57,310937.0,3893.0,0.0,307044.0
156438,156439,2020-11-15,Texas,US,2020-11-16 05:25:57,1073590.0,19995.0,0.0,1053595.0
156475,156476,2020-11-15,Utah,US,2020-11-16 05:25:57,153808.0,718.0,0.0,153090.0
156490,156491,2020-11-15,Vermont,US,2020-11-16 05:25:57,2889.0,59.0,0.0,2830.0
156494,156495,2020-11-15,Virgin Islands,US,2020-11-16 05:25:57,1434.0,23.0,0.0,1411.0
156495,156496,2020-11-15,Virginia,US,2020-11-16 05:25:57,201960.0,3800.0,0.0,198160.0
156504,156505,2020-11-15,Washington,US,2020-11-16 05:25:57,130040.0,2519.0,0.0,127521.0
156507,156508,2020-11-15,West Virginia,US,2020-11-16 05:25:57,33659.0,582.0,0.0,33077.0
156509,156510,2020-11-15,Wisconsin,US,2020-11-16 05:25:57,329924.0,2751.0,0.0,327173.0
156510,156511,2020-11-15,Wyoming,US,2020-11-16 05:25:57,22494.0,144.0,0.0,22350.0
156704,156705,2020-11-16,Alabama,US,2020-11-17 05:25:54,219232.0,3249.0,0.0,215983.0
156706,156707,2020-11-16,Alaska,US,2020-11-17 05:25:54,24399.0,98.0,0.0,24301.0
156731,156732,2020-11-16,Arizona,US,2020-11-17 05:25:54,276912.0,6302.0,0.0,270610.0
156732,156733,2020-11-16,Arkansas,US,2020-11-17 05:25:54,134348.0,2225.0,0.0,132123.0
156775,156776,2020-11-16,California,US,2020-11-17 05:25:54,1041690.0,18288.0,0.0,1023402.0
156810,156811,2020-11-16,Colorado,US,2020-11-17 05:25:54,167713.0,2578.0,0.0,165135.0
156811,156812,2020-11-16,Connecticut,US,2020-11-17 05:25:54,93284.0,4759.0,0.0,88525.0
156821,156822,2020-11-16,Delaware,US,2020-11-17 05:25:54,29200.0,736.0,0.0,28464.0
156824,156825,2020-11-16,Diamond Princess cruise ship,US,2020-11-17 05:25:54,49.0,0.0,0.0,49.0
